id,wkt
,"POLYGON ((14.55267333984375 4.377880859375002, 14.318564953424396 4.400938522891126, 14.093453221005642 4.469225420361458, 13.885989060220227 4.5801173246119475, 13.704145202419893 4.729352721951145, 13.554909805080696 4.911196579751479, 13.444017900830206 5.118660740536894, 13.375731003359874 5.3437724729556475, 13.35267333984375 5.577880859375002, 13.375731003359874 5.811989245794356, 13.444017900830206 6.037100978213109, 13.554909805080696 6.244565138998524, 13.704145202419893 6.426408996798859, 13.885989060220227 6.575644394138056, 14.093453221005642 6.686536298388546, 14.318564953424398 6.7548231958588785, 14.55267333984375 6.777880859375002, 16.595703125 6.777880859375002, 16.829811511419354 6.7548231958588785, 17.054923243838108 6.686536298388546, 17.262387404623524 6.575644394138056, 17.444231262423855 6.426408996798859, 17.593466659763052 6.244565138998524, 17.704358564013543 6.037100978213109, 17.772645461483876 5.811989245794356, 17.795703125 5.577880859375002, 17.772645461483876 5.3437724729556475, 17.704358564013543 5.118660740536894, 17.593466659763056 4.911196579751479, 17.444231262423855 4.729352721951145, 17.26238740462352 4.5801173246119475, 17.054923243838108 4.469225420361457, 16.829811511419354 4.400938522891125, 16.595703125 4.377880859375002, 14.55267333984375 4.377880859375002))"
,"POLYGON ((13.35267333984375 8.27025994771792, 13.375731003359874 8.504368334137274, 13.444017900830206 8.729480066556027, 13.554909805080696 8.936944227341442, 13.704145202419893 9.118788085141777, 13.885989060220227 9.268023482480974, 14.093453221005642 9.378915386731464, 14.318564953424396 9.447202284201795, 14.55267333984375 9.470259947717919, 14.786781726263104 9.447202284201795, 15.011893458681858 9.378915386731464, 15.219357619467273 9.268023482480974, 15.401201477267607 9.118788085141777, 15.550436874606804 8.936944227341442, 15.661328778857294 8.729480066556027, 15.729615676327626 8.504368334137272, 15.75267333984375 8.27025994771792, 15.75267333984375 5.577880859375002, 15.729615676327626 5.3437724729556475, 15.661328778857294 5.118660740536894, 15.550436874606804 4.911196579751479, 15.401201477267607 4.729352721951145, 15.219357619467273 4.5801173246119475, 15.011893458681858 4.469225420361457, 14.786781726263104 4.400938522891125, 14.55267333984375 4.377880859375002, 14.318564953424396 4.400938522891125, 14.093453221005642 4.469225420361457, 13.885989060220227 4.5801173246119475, 13.704145202419893 4.729352721951145, 13.554909805080696 4.911196579751479, 13.444017900830206 5.118660740536894, 13.375731003359874 5.343772472955648, 13.35267333984375 5.577880859375002, 13.35267333984375 8.27025994771792))"
,"POLYGON ((20.9735107421875 3.38988037109375, 21.207619128606854 3.3668227075776267, 21.432730861025608 3.2985358101072944, 21.640195021811024 3.1876439058568042, 21.822038879611355 3.038408508517607, 21.971274276950552 2.8565646507172726, 22.082166181201043 2.6491004899318575, 22.150453078671376 2.423988757513104, 22.1735107421875 2.18988037109375, 22.150453078671376 1.9557719846743962, 22.082166181201043 1.7306602522556422, 21.971274276950556 1.5231960914702274, 21.822038879611355 1.341352233669893, 21.64019502181102 1.1921168363306958, 21.432730861025608 1.0812249320802056, 21.207619128606854 1.0129380346098733, 20.9735107421875 0.98988037109375, 19.2222900390625 0.98988037109375, 18.988181652643146 1.0129380346098737, 18.763069920224392 1.0812249320802063, 18.555605759438976 1.1921168363306958, 18.37376190163864 1.341352233669893, 18.224526504299444 1.5231960914702278, 18.113634600048957 1.7306602522556425, 18.045347702578624 1.955771984674396, 18.0222900390625 2.18988037109375, 18.045347702578624 2.4239887575131043, 18.113634600048957 2.649100489931858, 18.224526504299444 2.8565646507172726, 18.373761901638645 3.038408508517607, 18.55560575943898 3.1876439058568042, 18.763069920224392 3.2985358101072944, 18.988181652643146 3.3668227075776267, 19.2222900390625 3.38988037109375, 20.9735107421875 3.38988037109375))"
,"POLYGON ((22.1735107421875 0.9334716796875, 22.150453078671376 0.6993632932681462, 22.082166181201043 0.4742515608493923, 21.971274276950552 0.2667874000639774, 21.822038879611355 0.0849435422636431, 21.640195021811024 -0.0642918550755542, 21.432730861025608 -0.1751837593260441, 21.207619128606854 -0.2434706567963765, 20.9735107421875 -0.2665283203125, 20.739402355768146 -0.2434706567963765, 20.514290623349392 -0.1751837593260441, 20.30682646256398 -0.0642918550755543, 20.124982604763645 0.084943542263643, 19.975747207424444 0.2667874000639774, 19.864855303173957 0.4742515608493927, 19.796568405703624 0.6993632932681467, 19.7735107421875 0.9334716796875, 19.7735107421875 2.18988037109375, 19.796568405703624 2.4239887575131043, 19.864855303173957 2.649100489931858, 19.975747207424444 2.8565646507172726, 20.124982604763645 3.038408508517607, 20.30682646256398 3.1876439058568042, 20.514290623349392 3.2985358101072944, 20.739402355768146 3.3668227075776267, 20.9735107421875 3.38988037109375, 21.207619128606854 3.3668227075776267, 21.432730861025608 3.2985358101072944, 21.64019502181102 3.1876439058568042, 21.822038879611355 3.038408508517607, 21.971274276950556 2.8565646507172726, 22.082166181201046 2.649100489931857, 22.150453078671376 2.423988757513103, 22.1735107421875 2.18988037109375, 22.1735107421875 0.9334716796875))"
,"POLYGON ((19.2222900390625 -0.2665283203125, 18.988181652643146 -0.2434706567963763, 18.763069920224392 -0.1751837593260437, 18.555605759438976 -0.0642918550755542, 18.37376190163864 0.0849435422636431, 18.224526504299444 0.2667874000639777, 18.113634600048957 0.4742515608493924, 18.045347702578624 0.699363293268146, 18.0222900390625 0.9334716796875001, 18.045347702578624 1.1675800661068543, 18.113634600048957 1.392691798525608, 18.224526504299444 1.6001559593110226, 18.373761901638645 1.7819998171113571, 18.55560575943898 1.9312352144505542, 18.763069920224392 2.0421271187010444, 18.988181652643146 2.1104140161713767, 19.2222900390625 2.1334716796875, 20.9735107421875 2.1334716796875, 21.207619128606854 2.1104140161713767, 21.432730861025608 2.0421271187010444, 21.640195021811024 1.9312352144505542, 21.822038879611355 1.781999817111357, 21.971274276950552 1.6001559593110226, 22.082166181201043 1.3926917985256078, 22.150453078671376 1.1675800661068538, 22.1735107421875 0.9334716796875, 22.150453078671376 0.6993632932681462, 22.082166181201043 0.4742515608493923, 21.971274276950556 0.2667874000639775, 21.822038879611355 0.0849435422636431, 21.64019502181102 -0.0642918550755543, 21.432730861025608 -0.1751837593260444, 21.207619128606854 -0.2434706567963767, 20.9735107421875 -0.2665283203125, 19.2222900390625 -0.2665283203125))"
,"POLYGON ((18.0222900390625 2.18988037109375, 18.045347702578624 2.4239887575131043, 18.113634600048957 2.649100489931858, 18.224526504299444 2.8565646507172726, 18.373761901638645 3.038408508517607, 18.55560575943898 3.1876439058568042, 18.763069920224392 3.2985358101072944, 18.988181652643146 3.3668227075776267, 19.2222900390625 3.38988037109375, 19.456398425481854 3.3668227075776267, 19.681510157900608 3.2985358101072944, 19.88897431868602 3.1876439058568042, 20.070818176486355 3.038408508517607, 20.220053573825556 2.8565646507172726, 20.330945478076046 2.649100489931857, 20.399232375546376 2.423988757513103, 20.4222900390625 2.18988037109375, 20.4222900390625 0.9334716796875, 20.399232375546376 0.6993632932681462, 20.330945478076043 0.4742515608493923, 20.220053573825552 0.2667874000639774, 20.070818176486355 0.0849435422636431, 19.888974318686024 -0.0642918550755542, 19.681510157900608 -0.1751837593260441, 19.456398425481854 -0.2434706567963765, 19.2222900390625 -0.2665283203125, 18.988181652643146 -0.2434706567963765, 18.763069920224392 -0.1751837593260441, 18.55560575943898 -0.0642918550755543, 18.373761901638645 0.084943542263643, 18.224526504299444 0.2667874000639774, 18.113634600048957 0.4742515608493927, 18.045347702578624 0.6993632932681467, 18.0222900390625 0.9334716796875, 18.0222900390625 2.18988037109375))"
,"POLYGON ((21.21588134765625 1.11461181640625, 21.449989734075604 1.0915541528901265, 21.675101466494358 1.0232672554197941, 21.882565627279774 0.9123753511693042, 22.064409485080105 0.7631399538301069, 22.213644882419302 0.5812960960297726, 22.324536786669793 0.3738319352443577, 22.392823684140126 0.1487202028256039, 22.41588134765625 -0.08538818359375, 22.392823684140126 -0.3194965700131039, 22.324536786669793 -0.5446083024318578, 22.213644882419306 -0.7520724632172725, 22.064409485080105 -0.9339163210176069, 21.88256562727977 -1.0831517183568042, 21.675101466494358 -1.1940436226072944, 21.449989734075604 -1.2623305200776267, 21.21588134765625 -1.28538818359375, 16.8795166015625 -1.28538818359375, 16.645408215143146 -1.2623305200776263, 16.420296482724392 -1.1940436226072937, 16.212832321938976 -1.0831517183568042, 16.03098846413864 -0.9339163210176069, 15.881753066799446 -0.7520724632172723, 15.770861162548956 -0.5446083024318575, 15.702574265078624 -0.3194965700131041, 15.6795166015625 -0.0853881835937498, 15.702574265078624 0.1487202028256043, 15.770861162548956 0.3738319352443579, 15.881753066799446 0.5812960960297726, 16.030988464138645 0.763139953830107, 16.21283232193898 0.9123753511693043, 16.420296482724392 1.0232672554197944, 16.645408215143146 1.0915541528901267, 16.8795166015625 1.11461181640625, 21.21588134765625 1.11461181640625))"
,"POLYGON ((22.41588134765625 -1.0908203124999996, 22.392823684140126 -1.3249286989193534, 22.324536786669793 -1.5500404313381073, 22.213644882419302 -1.7575045921235222, 22.064409485080105 -1.9393484499238565, 21.882565627279774 -2.088583847263054, 21.675101466494358 -2.1994757515135435, 21.449989734075604 -2.267762648983876, 21.21588134765625 -2.2908203124999993, 20.981772961236896 -2.267762648983876, 20.756661228818142 -2.1994757515135435, 20.54919706803273 -2.088583847263054, 20.367353210232395 -1.9393484499238567, 20.218117812893194 -1.7575045921235222, 20.107225908642707 -1.5500404313381069, 20.038939011172374 -1.3249286989193527, 20.01588134765625 -1.0908203124999996, 20.01588134765625 -0.08538818359375, 20.038939011172374 0.1487202028256043, 20.107225908642707 0.3738319352443579, 20.218117812893194 0.5812960960297726, 20.367353210232395 0.763139953830107, 20.54919706803273 0.9123753511693043, 20.756661228818142 1.0232672554197941, 20.981772961236896 1.0915541528901265, 21.21588134765625 1.11461181640625, 21.449989734075604 1.0915541528901265, 21.675101466494358 1.0232672554197941, 21.88256562727977 0.9123753511693043, 22.064409485080105 0.7631399538301069, 22.213644882419306 0.5812960960297725, 22.324536786669796 0.3738319352443572, 22.392823684140126 0.1487202028256031, 22.41588134765625 -0.08538818359375, 22.41588134765625 -1.0908203124999996))"
,"POLYGON ((16.8795166015625 -2.2908203124999993, 16.645408215143146 -2.267762648983876, 16.420296482724392 -2.1994757515135435, 16.212832321938976 -2.088583847263054, 16.03098846413864 -1.9393484499238565, 15.881753066799446 -1.7575045921235217, 15.770861162548956 -1.550040431338107, 15.702574265078624 -1.3249286989193536, 15.6795166015625 -1.0908203124999993, 15.702574265078624 -0.8567119260806453, 15.770861162548956 -0.6316001936618917, 15.881753066799446 -0.4241360328764769, 16.030988464138645 -0.2422921750761425, 16.21283232193898 -0.0930567777369452, 16.420296482724392 0.0178351265135448, 16.645408215143146 0.0861220239838771, 16.8795166015625 0.1091796875000004, 21.21588134765625 0.1091796875000004, 21.449989734075604 0.0861220239838769, 21.675101466494358 0.0178351265135446, 21.882565627279774 -0.0930567777369453, 22.064409485080105 -0.2422921750761426, 22.213644882419302 -0.4241360328764769, 22.324536786669793 -0.6316001936618918, 22.392823684140126 -0.8567119260806457, 22.41588134765625 -1.0908203124999996, 22.392823684140126 -1.3249286989193534, 22.324536786669793 -1.5500404313381073, 22.213644882419306 -1.7575045921235222, 22.064409485080105 -1.9393484499238565, 21.88256562727977 -2.088583847263054, 21.675101466494358 -2.199475751513544, 21.449989734075604 -2.2677626489838763, 21.21588134765625 -2.2908203124999993, 16.8795166015625 -2.2908203124999993))"
,"POLYGON ((15.6795166015625 -0.08538818359375, 15.702574265078624 0.1487202028256043, 15.770861162548956 0.3738319352443579, 15.881753066799446 0.5812960960297726, 16.030988464138645 0.763139953830107, 16.21283232193898 0.9123753511693043, 16.420296482724392 1.0232672554197941, 16.645408215143146 1.0915541528901265, 16.8795166015625 1.11461181640625, 17.113624987981854 1.0915541528901265, 17.338736720400608 1.0232672554197941, 17.54620088118602 0.9123753511693043, 17.728044738986355 0.7631399538301069, 17.877280136325556 0.5812960960297725, 17.988172040576046 0.3738319352443572, 18.056458938046376 0.1487202028256031, 18.0795166015625 -0.08538818359375, 18.0795166015625 -1.0908203124999996, 18.056458938046376 -1.3249286989193534, 17.988172040576043 -1.5500404313381073, 17.877280136325552 -1.7575045921235222, 17.728044738986355 -1.9393484499238565, 17.546200881186024 -2.088583847263054, 17.338736720400608 -2.1994757515135435, 17.113624987981854 -2.267762648983876, 16.8795166015625 -2.2908203124999993, 16.645408215143146 -2.267762648983876, 16.420296482724392 -2.1994757515135435, 16.21283232193898 -2.088583847263054, 16.030988464138645 -1.9393484499238567, 15.881753066799446 -1.7575045921235222, 15.770861162548956 -1.5500404313381069, 15.702574265078624 -1.3249286989193527, 15.6795166015625 -1.0908203124999996, 15.6795166015625 -0.08538818359375))"
,"POLYGON ((19.00792236328125 0.9334716796875, 18.984864699765126 0.6993632932681462, 18.916577802294793 0.4742515608493923, 18.805685898044302 0.2667874000639774, 18.656450500705105 0.0849435422636431, 18.474606642904774 -0.0642918550755542, 18.267142482119358 -0.1751837593260441, 18.042030749700604 -0.2434706567963765, 17.80792236328125 -0.2665283203125, 17.573813976861896 -0.2434706567963765, 17.348702244443142 -0.1751837593260441, 17.14123808365773 -0.0642918550755543, 16.959394225857395 0.084943542263643, 16.810158828518194 0.2667874000639774, 16.699266924267707 0.4742515608493927, 16.630980026797374 0.6993632932681467, 16.60792236328125 0.9334716796875, 16.60792236328125 2.3021231215964724, 16.630980026797374 2.5362315080158266, 16.699266924267707 2.7613432404345803, 16.810158828518194 2.968807401219995, 16.959394225857395 3.1506512590203295, 17.14123808365773 3.2998866563595266, 17.348702244443142 3.4107785606100167, 17.573813976861896 3.479065458080349, 17.80792236328125 3.5021231215964725, 18.042030749700604 3.479065458080349, 18.267142482119358 3.4107785606100167, 18.47460664290477 3.2998866563595266, 18.656450500705105 3.1506512590203295, 18.805685898044306 2.968807401219995, 18.916577802294796 2.7613432404345795, 18.984864699765126 2.5362315080158253, 19.00792236328125 2.3021231215964724, 19.00792236328125 0.9334716796875))"
,"POLYGON ((13.160888671875 -0.2665283203125, 12.926780285455646 -0.2434706567963763, 12.701668553036892 -0.1751837593260437, 12.494204392251477 -0.0642918550755542, 12.312360534451143 0.0849435422636431, 12.163125137111946 0.2667874000639777, 12.052233232861456 0.4742515608493924, 11.983946335391124 0.699363293268146, 11.960888671875 0.9334716796875001, 11.983946335391124 1.1675800661068543, 12.052233232861456 1.392691798525608, 12.163125137111946 1.6001559593110226, 12.312360534451143 1.7819998171113571, 12.494204392251477 1.9312352144505542, 12.701668553036892 2.0421271187010444, 12.926780285455648 2.1104140161713767, 13.160888671875 2.1334716796875, 17.80792236328125 2.1334716796875, 18.042030749700604 2.1104140161713767, 18.267142482119358 2.0421271187010444, 18.474606642904774 1.9312352144505542, 18.656450500705105 1.781999817111357, 18.805685898044302 1.6001559593110226, 18.916577802294793 1.3926917985256078, 18.984864699765126 1.1675800661068538, 19.00792236328125 0.9334716796875, 18.984864699765126 0.6993632932681462, 18.916577802294793 0.4742515608493923, 18.805685898044306 0.2667874000639775, 18.656450500705105 0.0849435422636431, 18.47460664290477 -0.0642918550755543, 18.267142482119358 -0.1751837593260444, 18.042030749700604 -0.2434706567963767, 17.80792236328125 -0.2665283203125, 13.160888671875 -0.2665283203125))"
,"POLYGON ((11.960888671875 2.3021240234375, 11.983946335391124 2.5362324098568543, 12.052233232861456 2.761344142275608, 12.163125137111946 2.9688083030610226, 12.312360534451143 3.150652160861357, 12.494204392251477 3.2998875582005542, 12.701668553036892 3.4107794624510444, 12.926780285455646 3.4790663599213767, 13.160888671875 3.5021240234375, 13.394997058294354 3.4790663599213767, 13.620108790713108 3.4107794624510444, 13.827572951498523 3.2998875582005542, 14.009416809298857 3.150652160861357, 14.158652206638054 2.9688083030610226, 14.269544110888544 2.761344142275607, 14.337831008358876 2.536232409856853, 14.360888671875 2.3021240234375, 14.360888671875 0.9334716796875, 14.337831008358876 0.6993632932681462, 14.269544110888544 0.4742515608493923, 14.158652206638054 0.2667874000639774, 14.009416809298857 0.0849435422636431, 13.827572951498523 -0.0642918550755542, 13.620108790713108 -0.1751837593260441, 13.394997058294354 -0.2434706567963765, 13.160888671875 -0.2665283203125, 12.926780285455646 -0.2434706567963765, 12.701668553036892 -0.1751837593260441, 12.494204392251477 -0.0642918550755543, 12.312360534451143 0.084943542263643, 12.163125137111946 0.2667874000639774, 12.052233232861456 0.4742515608493927, 11.983946335391124 0.6993632932681467, 11.960888671875 0.9334716796875, 11.960888671875 2.3021240234375))"
,"POLYGON ((17.80792236328125 3.5021240234375, 18.042030749700604 3.4790663599213767, 18.267142482119358 3.4107794624510444, 18.474606642904774 3.2998875582005542, 18.656450500705105 3.150652160861357, 18.805685898044302 2.9688083030610226, 18.916577802294793 2.7613441422756075, 18.984864699765126 2.536232409856854, 19.00792236328125 2.3021240234375, 18.984864699765126 2.068015637018146, 18.916577802294793 1.8429039045993922, 18.805685898044306 1.6354397438139774, 18.656450500705105 1.453595886013643, 18.47460664290477 1.3043604886744458, 18.267142482119358 1.1934685844239556, 18.042030749700604 1.1251816869536233, 17.80792236328125 1.1021240234375, 13.160888671875 1.1021240234375, 12.926780285455646 1.1251816869536237, 12.701668553036892 1.1934685844239563, 12.494204392251477 1.3043604886744458, 12.312360534451143 1.453595886013643, 12.163125137111946 1.6354397438139778, 12.052233232861456 1.8429039045993925, 11.983946335391124 2.068015637018146, 11.960888671875 2.3021240234375, 11.983946335391124 2.5362324098568543, 12.052233232861456 2.761344142275608, 12.163125137111946 2.9688083030610226, 12.312360534451143 3.150652160861357, 12.494204392251477 3.2998875582005542, 12.701668553036892 3.4107794624510444, 12.926780285455648 3.4790663599213767, 13.160888671875 3.5021240234375, 17.80792236328125 3.5021240234375))"
,"POLYGON ((19.00792236328125 2.3021231215964724, 18.984864699765126 2.0680147351771185, 18.916577802294793 1.8429030027583646, 18.805685898044302 1.6354388419729498, 18.656450500705105 1.4535949841726155, 18.474606642904774 1.3043595868334181, 18.267142482119358 1.1934676825829282, 18.042030749700604 1.125180785112596, 17.80792236328125 1.1021231215964724, 17.573813976861896 1.125180785112596, 17.348702244443142 1.1934676825829282, 17.14123808365773 1.3043595868334181, 16.959394225857395 1.4535949841726152, 16.810158828518194 1.6354388419729498, 16.699266924267707 1.842903002758365, 16.630980026797374 2.068014735177119, 16.60792236328125 2.3021231215964724, 16.630980026797374 2.5362324098568543, 16.699266924267707 2.761344142275608, 16.810158828518194 2.9688083030610226, 16.959394225857395 3.150652160861357, 17.14123808365773 3.2998875582005542, 17.348702244443142 3.4107794624510444, 17.573813976861896 3.4790663599213767, 17.80792236328125 3.5021240234375, 18.042030749700604 3.4790663599213767, 18.267142482119358 3.4107794624510444, 18.47460664290477 3.2998875582005542, 18.656450500705105 3.150652160861357, 18.805685898044306 2.9688083030610226, 18.916577802294796 2.761344142275607, 18.984864699765126 2.536232409856853, 19.00792236328125 2.3021240234375, 19.00792236328125 2.3021231215964724))"
,"POLYGON ((12.508485794067383 -2.36009521484375, 12.274377407648029 -2.3370375513276263, 12.049265675229275 -2.2687506538572935, 11.84180151444386 -2.1578587496068042, 11.659957656643526 -2.008623352267607, 11.510722259304329 -1.8267794944672722, 11.399830355053838 -1.6193153336818575, 11.331543457583507 -1.394203601263104, 11.308485794067384 -1.1600952148437498, 11.331543457583507 -0.9259868284243957, 11.399830355053838 -0.7008750960056421, 11.510722259304329 -0.4934109352202274, 11.659957656643526 -0.311567077419893, 11.84180151444386 -0.1623316800806957, 12.049265675229275 -0.0514397758302056, 12.27437740764803 0.0168471216401267, 12.508485794067383 0.03990478515625, 14.416322708129883 0.03990478515625, 14.650431094549237 0.0168471216401265, 14.87554282696799 -0.0514397758302059, 15.083006987753405 -0.1623316800806958, 15.26485084555374 -0.3115670774198931, 15.414086242892937 -0.4934109352202274, 15.524978147143427 -0.7008750960056422, 15.593265044613759 -0.9259868284243962, 15.616322708129882 -1.16009521484375, 15.593265044613759 -1.3942036012631038, 15.524978147143427 -1.6193153336818578, 15.414086242892937 -1.8267794944672726, 15.26485084555374 -2.008623352267607, 15.083006987753405 -2.1578587496068042, 14.87554282696799 -2.2687506538572944, 14.650431094549235 -2.3370375513276267, 14.416322708129883 -2.36009521484375, 12.508485794067383 -2.36009521484375))"
,"POLYGON ((11.308485794067384 0.1572895050048828, 11.331543457583507 0.3913978914242371, 11.399830355053838 0.6165096238429907, 11.510722259304329 0.8239737846284054, 11.659957656643526 1.00581764242874, 11.84180151444386 1.155053039767937, 12.049265675229275 1.265944944018427, 12.274377407648029 1.3342318414887593, 12.508485794067383 1.3572895050048828, 12.742594180486737 1.3342318414887593, 12.96770591290549 1.265944944018427, 13.175170073690905 1.155053039767937, 13.35701393149124 1.0058176424287397, 13.506249328830437 0.8239737846284053, 13.617141233080927 0.61650962384299, 13.685428130551259 0.3913978914242359, 13.708485794067382 0.1572895050048828, 13.708485794067382 -1.16009521484375, 13.685428130551259 -1.3942036012631038, 13.617141233080927 -1.6193153336818578, 13.506249328830437 -1.8267794944672726, 13.35701393149124 -2.008623352267607, 13.175170073690905 -2.1578587496068042, 12.96770591290549 -2.2687506538572944, 12.742594180486737 -2.3370375513276267, 12.508485794067383 -2.36009521484375, 12.274377407648029 -2.3370375513276267, 12.049265675229275 -2.2687506538572944, 11.84180151444386 -2.1578587496068042, 11.659957656643526 -2.008623352267607, 11.510722259304329 -1.8267794944672726, 11.399830355053838 -1.6193153336818573, 11.331543457583507 -1.3942036012631032, 11.308485794067384 -1.16009521484375, 11.308485794067384 0.1572895050048828))"
,"POLYGON ((14.416322708129883 1.3572895050048828, 14.650431094549237 1.3342318414887593, 14.87554282696799 1.265944944018427, 15.083006987753405 1.155053039767937, 15.26485084555374 1.0058176424287397, 15.414086242892937 0.8239737846284054, 15.524978147143427 0.6165096238429906, 15.593265044613759 0.3913978914242367, 15.616322708129882 0.1572895050048828, 15.593265044613759 -0.0768188814144711, 15.524978147143427 -0.3019306138332249, 15.414086242892937 -0.5093947746186397, 15.26485084555374 -0.6912386324189741, 15.083006987753405 -0.8404740297581715, 14.87554282696799 -0.9513659340086615, 14.650431094549235 -1.0196528314789939, 14.416322708129883 -1.0427104949951171, 12.508485794067383 -1.0427104949951171, 12.274377407648029 -1.0196528314789934, 12.049265675229275 -0.9513659340086609, 11.84180151444386 -0.8404740297581714, 11.659957656643526 -0.6912386324189741, 11.510722259304329 -0.5093947746186395, 11.399830355053838 -0.3019306138332248, 11.331543457583507 -0.0768188814144712, 11.308485794067384 0.157289505004883, 11.331543457583507 0.3913978914242371, 11.399830355053838 0.6165096238429907, 11.510722259304329 0.8239737846284054, 11.659957656643526 1.00581764242874, 11.84180151444386 1.155053039767937, 12.049265675229275 1.2659449440184272, 12.27437740764803 1.3342318414887595, 12.508485794067383 1.3572895050048828, 14.416322708129883 1.3572895050048828))"
,"POLYGON ((15.616322708129882 -1.16009521484375, 15.593265044613759 -1.3942036012631038, 15.524978147143427 -1.6193153336818578, 15.414086242892937 -1.8267794944672726, 15.26485084555374 -2.008623352267607, 15.083006987753405 -2.1578587496068042, 14.87554282696799 -2.2687506538572944, 14.650431094549237 -2.3370375513276267, 14.416322708129883 -2.36009521484375, 14.182214321710529 -2.3370375513276267, 13.957102589291775 -2.2687506538572944, 13.74963842850636 -2.1578587496068042, 13.567794570706026 -2.008623352267607, 13.418559173366829 -1.8267794944672726, 13.307667269116338 -1.6193153336818573, 13.239380371646007 -1.3942036012631032, 13.216322708129884 -1.16009521484375, 13.216322708129884 0.1572895050048828, 13.239380371646007 0.3913978914242371, 13.307667269116338 0.6165096238429907, 13.418559173366829 0.8239737846284054, 13.567794570706026 1.00581764242874, 13.74963842850636 1.155053039767937, 13.957102589291775 1.265944944018427, 14.182214321710529 1.3342318414887593, 14.416322708129883 1.3572895050048828, 14.650431094549237 1.3342318414887593, 14.87554282696799 1.265944944018427, 15.083006987753405 1.155053039767937, 15.26485084555374 1.0058176424287397, 15.414086242892937 0.8239737846284053, 15.524978147143427 0.61650962384299, 15.593265044613759 0.3913978914242359, 15.616322708129882 0.1572895050048828, 15.616322708129882 -1.16009521484375))"
,"POLYGON ((8.491090774536133 -0.6702739715576171, 8.256982388116779 -0.6472163080414934, 8.031870655698025 -0.5789294105711609, 7.82440649491261 -0.4680375063206714, 7.642562637112276 -0.3188021089814741, 7.493327239773079 -0.1369582511811395, 7.3824353355225885 0.0705059096042752, 7.314148438052256 0.2956176420230288, 7.291090774536133 0.5297260284423829, 7.314148438052256 0.7638344148617371, 7.3824353355225885 0.9889461472804907, 7.493327239773079 1.1964103080659054, 7.642562637112276 1.37825416586624, 7.82440649491261 1.527489563205437, 8.031870655698025 1.6383814674559272, 8.25698238811678 1.7066683649262595, 8.491090774536133 1.7297260284423828, 12.532289505004883 1.7297260284423828, 12.766397891424237 1.7066683649262593, 12.99150962384299 1.638381467455927, 13.198973784628405 1.527489563205437, 13.38081764242874 1.3782541658662397, 13.530053039767937 1.1964103080659054, 13.640944944018427 0.9889461472804906, 13.709231841488759 0.7638344148617366, 13.732289505004882 0.5297260284423828, 13.709231841488759 0.2956176420230289, 13.640944944018427 0.0705059096042751, 13.530053039767937 -0.1369582511811397, 13.38081764242874 -0.3188021089814741, 13.198973784628405 -0.4680375063206715, 12.99150962384299 -0.5789294105711615, 12.766397891424235 -0.6472163080414939, 12.532289505004883 -0.6702739715576171, 8.491090774536133 -0.6702739715576171))"
,"POLYGON ((7.291090774536133 1.4047260284423828, 7.314148438052256 1.638834414861737, 7.3824353355225885 1.8639461472804908, 7.493327239773079 2.0714103080659054, 7.642562637112276 2.25325416586624, 7.82440649491261 2.402489563205437, 8.031870655698025 2.513381467455927, 8.256982388116779 2.5816683649262595, 8.491090774536133 2.604726028442383, 8.725199160955487 2.5816683649262595, 8.95031089337424 2.513381467455927, 9.157775054159655 2.402489563205437, 9.33961891195999 2.25325416586624, 9.488854309299187 2.0714103080659054, 9.599746213549677 1.86394614728049, 9.668033111020009 1.638834414861736, 9.691090774536132 1.4047260284423828, 9.691090774536132 0.5297260284423828, 9.668033111020009 0.2956176420230289, 9.599746213549677 0.0705059096042751, 9.488854309299187 -0.1369582511811398, 9.33961891195999 -0.3188021089814741, 9.157775054159655 -0.4680375063206714, 8.95031089337424 -0.5789294105711613, 8.725199160955487 -0.6472163080414937, 8.491090774536133 -0.6702739715576171, 8.256982388116779 -0.6472163080414937, 8.031870655698025 -0.5789294105711613, 7.82440649491261 -0.4680375063206715, 7.642562637112276 -0.3188021089814742, 7.493327239773079 -0.1369582511811398, 7.3824353355225885 0.0705059096042755, 7.314148438052256 0.2956176420230295, 7.291090774536133 0.5297260284423828, 7.291090774536133 1.4047260284423828))"
